"","id","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"8676","6273898","32603186","Thomas","Pankow","Prenzlauer Berg Nord","5.255.115.484.482.060","13.419.208.324.952.200","Private room",39,1,145,"15/07/16",1.06,1,362
"8677","2870532","12253720","Carsten","Pankow","Prenzlauer Berg Nord","52.542.402.995.050.400","13.437.429.610.573.600","Entire home/apt",65,2,2,"",NA,1,270
"8678","18220853","64795600","Jan","Pankow","Prenzlauer Berg Nord","5.255.107.206.623.780","13.423.415.566.852.200","Entire home/apt",89,3,2,"",NA,2,100
"8679","7676714","40311085","Katja","Pankow","Prenzlauer Berg Nord","5.254.837.884.798.420","13.432.631.403.021.300","Shared room",27,1,146,"07/04/17",1.33,1,350
"8680","7769954","32810464","Oscar Lukas","Pankow","Prenzlauer Berg Nord","52.542.936.995.083.600","1.343.271.820.667.680","Shared room",25,1,3,"01/01/16",0.06,2,365
"8681","15883040","102993748","Alon","Pankow","Prenzlauer Berg Nord","5.254.341.898.350.660","1.343.943.696.594.650","Shared room",30,15,160,"28/02/17",0.57,1,31
"8682","1314601","4378471","Benedetta","Pankow","Prenzlauer Berg Nord","5.255.173.119.822.110","13.424.716.919.522.000","Private room",42,2,26,"07/07/16",0.28,2,357
"8683","6226256","4105296","Anna & Julia","Pankow","Prenzlauer Berg Nord","52.551.474.410.256.800","1.341.546.544.965.440","Private room",40,2,81,"20/10/16",0.7,1,361
"8684","7865086","7447773","Katha","Pankow","Prenzlauer Berg Nord","5.255.365.032.090.300","13.417.017.765.542.100","Private room",30,2,2,"",NA,1,0
"8685","6619987","9749773","Frank","Pankow","Prenzlauer Berg Nord","5.255.061.893.784.500","13.421.214.055.644.100","Entire home/apt",94,5,160,"20/08/16",0.14,1,0
"8686","852910","4452826","Alberta","Pankow","Prenzlauer Berg Nord","52.552.093.907.619.200","13.414.909.428.464.600","Private room",50,6,3,"03/01/17",0.24,1,363
"8687","18422677","99345277","Tim","Pankow","Prenzlauer Berg Nord","5.255.262.648.095.700","13.420.474.324.917.900","Entire home/apt",59,3,2,"",NA,1,21
"8688","11411126","13068776","Niklas","Pankow","Prenzlauer Berg Nord","525.457.173.611.628","13.425.313.406.264.400","Entire home/apt",49,2,3,"07/10/16",0.14,1,70
"8689","16392430","10764937","Yangdi","Pankow","Prenzlauer Berg Nord","5.254.990.541.051.650","1.341.457.409.976.180","Entire home/apt",50,3,108,"22/03/17",0.48,1,15
"8690","16145208","104274619","Alice","Pankow","Prenzlauer Berg Nord","52.552.867.318.739.400","13.415.642.546.215.700","Entire home/apt",68,3,181,"10/04/17",0.78,1,2
"8691","18575707","55965188","Kubilay","Pankow","Prenzlauer Berg Nord","5.255.238.245.348.360","13.415.998.713.097.200","Private room",25,1,2,"",NA,1,166
"8692","15279391","27457468","Christina","Pankow","Prenzlauer Berg Nord","5.254.884.492.022.110","13.426.032.495.889.400","Private room",29,1,124,"22/04/17",3.08,1,131
"8693","17573242","12568617","Luisa","Pankow","Prenzlauer Berg Nord","52.552.269.869.912.600","13.415.814.515.163.700","Entire home/apt",74,3,2,"",NA,1,0
"8694","7194092","37672797","Manuela","Pankow","Prenzlauer Berg Nord","5.255.268.583.491.730","13.426.042.342.282.500","Private room",20,5,2,"",NA,1,0
"8695","7284811","5338177","Benjamin","Pankow","Prenzlauer Berg Nord","52.551.587.014.326.000","13.414.436.072.852.800","Private room",59,2,3,"07/09/15",0.05,1,362
"8696","17508587","86693288","Isabell","Pankow","Prenzlauer Berg Nord","52.546.145.226.333.600","13.435.019.963.020.800","Entire home/apt",50,1,192,"02/04/17",2.24,1,0
"8697","16066804","104661670","Muhab","Pankow","Prenzlauer Berg Nord","5.254.677.202.362.370","13.426.212.043.039.200","Private room",40,1,192,"01/01/17",0.96,1,0
"8698","9841377","42690148","Suzanna","Pankow","Prenzlauer Berg Nord","5.254.963.738.178.440","13.421.740.728.433.600","Private room",24,3,3,"02/01/16",0.06,1,0
"8699","15739761","26950533","Julia","Pankow","Prenzlauer Berg Nord","52.544.891.378.146.100","13.430.179.051.246.700","Private room",35,2,3,"11/11/16",0.17,1,340
"8700","18558654","39951371","Dorottya","Pankow","Prenzlauer Berg Nord","5.254.399.335.920.670","13.437.751.501.313.000","Private room",20,1,2,"",NA,1,8
"8701","7573649","39706502","Matthias","Pankow","Prenzlauer Berg Nord","5.254.987.309.056.760","13.435.396.568.653.400","Entire home/apt",55,3,200,"02/05/17",2.65,1,37
"8702","15187855","96413547","Dirk","Pankow","Prenzlauer Berg Nord","5.255.134.299.782.160","13.414.338.140.455.400","Private room",49,3,3,"17/04/17",1,2,315
"8703","5635941","10010862","Elisa","Pankow","Prenzlauer Berg Nord","5.255.169.778.063.160","13.422.033.044.547.300","Private room",55,1,48,"03/04/17",0.58,1,290
"8704","11665059","161221","Marc","Pankow","Prenzlauer Berg Nord","5.255.180.713.775.450","13.414.847.346.776.800","Entire home/apt",99,3,124,"16/04/17",1.68,8,104
"8705","764511","4030461","Mark","Pankow","Prenzlauer Berg Nord","5.254.544.073.230.860","13.425.962.672.493.500","Entire home/apt",52,3,231,"19/03/17",1.64,1,240
"8706","7470670","39126330","Nicolas","Pankow","Prenzlauer Berg Nord","5.254.711.216.526.900","1.342.506.372.507.820","Entire home/apt",40,1,2,"",NA,1,0
"8707","16776733","18161329","Saskia","Pankow","Prenzlauer Berg Nord","52.543.020.811.754.100","13.439.380.774.168.100","Entire home/apt",80,2,108,"17/04/17",2,1,321
"8708","6339650","32810464","Oscar Lukas","Pankow","Prenzlauer Berg Nord","52.543.470.345.220.900","13.432.229.241.279.300","Private room",39,1,160,"09/09/15",0.13,2,362
"8709","13691515","47123330","Alexandra","Pankow","Prenzlauer Berg Nord","5.254.370.783.168.400","13.436.777.494.714.400","Private room",30,1,92,"14/04/17",1.78,1,50
"8710","17876520","87354287","Alvaro","Pankow","Prenzlauer Berg Nord","5.254.493.542.981.900","1.343.061.701.627.610","Private room",31,5,3,"18/04/17",1,1,17
"8711","17134986","30106799","Laura","Pankow","Prenzlauer Berg Nord","5.254.395.004.187.760","1.342.862.914.322.490","Private room",22,2,3,"04/03/17",0.45,1,0
"8712","17021597","49550048","Sven","Pankow","Prenzlauer Berg Nord","52.550.691.914.070.600","13.414.276.997.820.100","Entire home/apt",50,1,3,"11/03/17",0.51,1,64
"8713","7797397","12416414","Nina","Pankow","Prenzlauer Berg Nord","5.254.769.378.852.100","13.431.680.028.331.900","Private room",38,2,108,"26/09/16",0.24,1,86
"8714","4831589","24872685","Alma","Pankow","Prenzlauer Berg Nord","52.543.044.399.884.700","13.440.494.523.315.400","Private room",35,2,181,"22/07/15",0.17,1,341
"8715","1816892","7045393","Daria","Pankow","Prenzlauer Berg Nord","5.254.791.811.271.060","13.420.208.326.070.800","Entire home/apt",70,2,150,"02/04/17",0.75,1,259
"8716","3849605","19847104","Ronny","Pankow","Prenzlauer Berg Nord","52.548.374.631.466.900","13.438.364.135.547.500","Private room",34,1,193,"20/03/17",1.61,1,210
"8717","2422564","12382511","Ben","Pankow","Prenzlauer Berg Nord","5.255.002.007.679.190","13.435.685.917.954.100","Private room",38,14,174,"04/03/17",0.92,1,262
"8718","14270269","83225150","Katharina","Pankow","Prenzlauer Berg Nord","52.548.960.827.725.800","1.343.651.477.272.070","Entire home/apt",42,2,225,"09/04/17",0.91,1,0
"8719","981027","5318765","Gabriella (Viktoria)","Pankow","Prenzlauer Berg Nord","52.549.507.282.513.100","13.428.159.785.295.900","Private room",30,2,161,"05/02/17",0.62,1,127
"8720","9009102","3238983","Konstantin","Pankow","Prenzlauer Berg Nord","52.546.108.791.441.300","13.434.155.114.088.600","Private room",31,2,2,"",NA,9,93
"8721","13629117","79003754","Katharina","Pankow","Prenzlauer Berg Nord","52.549.755.688.678.700","13.427.598.137.502.700","Private room",35,1,2,"",NA,1,6
"8722","2093486","10681555","Alexander","Pankow","Prenzlauer Berg Nord","5.254.947.486.613.310","1.342.427.758.323.600","Entire home/apt",59,30,198,"29/04/16",1.5,1,185
"8723","13104569","14856545","Julius","Pankow","Prenzlauer Berg Nord","5.255.225.108.413.610","13.418.234.435.733.000","Private room",35,1,225,"05/03/17",0.7,1,83
"8724","16827677","111971677","Olga","Pankow","Prenzlauer Berg Nord","52.547.642.390.961.400","13.434.666.071.789.400","Private room",19,1,192,"07/05/17",2.31,1,2
"8725","7795821","19582625","Elena","Pankow","Prenzlauer Berg Nord","52.549.877.506.999.600","1.342.700.906.939.350","Entire home/apt",60,2,3,"25/08/15",0.05,1,0
"8726","17298446","40398411","Sandra","Pankow","Prenzlauer Berg Nord","5.255.335.987.190.850","13.416.352.439.362.300","Entire home/apt",80,2,108,"01/05/17",0.75,1,48
"8727","17429361","46566344","Heiko","Pankow","Prenzlauer Berg Nord","5.254.947.594.315.480","13.415.090.644.820.200","Entire home/apt",300,2,4,"06/05/17",5,1,133
"8728","907791","1575292","Michel & Anne","Pankow","Prenzlauer Berg Nord","5.254.764.677.838.580","1.342.189.993.987.140","Entire home/apt",145,4,19,"21/04/17",2.43,2,231
"8729","10743776","8126330","Vincent","Pankow","Prenzlauer Berg Nord","5.254.844.601.871.290","13.417.949.439.428.700","Private room",25,1,4,"01/05/17",0.66,2,1
"8730","13939010","82888985","Erich","Pankow","Prenzlauer Berg Nord","5.254.513.957.639.950","134.408.031.733.727","Entire home/apt",42,1,26,"04/04/17",1.48,1,253
"8731","14275097","19274307","Camille","Pankow","Prenzlauer Berg Nord","5.255.114.909.150.830","13.416.179.337.481.100","Entire home/apt",90,1,214,"18/04/17",0.88,1,295
"8732","16051566","51901236","Raphael","Pankow","Prenzlauer Berg Nord","52.545.452.262.723.300","13.428.309.267.159.500","Private room",35,2,154,"03/05/17",5.19,1,275
"8733","3854997","870254","Darja","Pankow","Prenzlauer Berg Nord","5.254.517.026.805.760","1.343.945.386.467.340","Entire home/apt",45,1,108,"19/09/15",0.1,1,0
"8734","14533685","84279026","Jelena","Pankow","Prenzlauer Berg Nord","52.550.422.721.645.200","13.426.577.119.086.500","Private room",50,2,108,"01/05/17",0.36,1,85
"8735","12315705","15193087","Moritz","Pankow","Prenzlauer Berg Nord","5.255.054.896.440.060","13.415.809.322.507.800","Private room",45,2,192,"25/09/16",0.39,1,299
"8736","12709456","15627092","Marcel","Pankow","Prenzlauer Berg Nord","5.255.103.224.014.590","13.417.928.357.105.900","Private room",42,2,160,"03/10/16",0.25,1,0
"8737","2272792","11603829","Moira","Pankow","Prenzlauer Berg Nord","5.254.424.347.399.280","13.440.891.343.450.800","Entire home/apt",73,60,4,"12/07/15",0.28,1,158
"8738","15642059","22467389","Carmen","Pankow","Prenzlauer Berg Nord","52.549.549.927.259.000","13.416.514.314.291.200","Private room",45,1,3,"30/10/16",0.16,1,119
"8739","13038075","21129697","Jessica","Pankow","Prenzlauer Berg Nord","5.255.310.045.835.230","1.342.192.830.535.520","Private room",30,2,26,"23/04/17",1.02,2,0
"8740","8187082","7888478","Steffie","Pankow","Prenzlauer Berg Nord","52.552.341.245.793.800","13.418.609.537.449.800","Private room",56,1,150,"01/05/17",1.34,1,342
"8741","3795921","19493808","Hannah","Pankow","Prenzlauer Berg Nord","5.254.947.741.928.980","13.415.257.189.425.600","Private room",25,1,3,"09/09/15",0.05,1,0
"8742","2172749","822379","Inge","Pankow","Prenzlauer Berg Nord","5.254.805.371.407.050","13.426.764.581.748.800","Entire home/apt",40,7,225,"06/04/17",0.35,1,0
"8743","3110176","10174301","Maxim","Pankow","Prenzlauer Berg Nord","5.255.240.206.386.020","13.416.878.850.755.800","Private room",28,1,124,"17/04/17",0.62,1,0
"8744","8235182","10104340","Diego","Pankow","Prenzlauer Berg Nord","5.254.458.622.000.470","1.344.022.952.720.100","Private room",49,2,59,"01/05/17",0.76,1,342
"8745","3778664","9452525","Timo/ Monique","Pankow","Prenzlauer Berg Nord","52.544.438.588.383.300","13.438.340.623.602.800","Private room",35,2,150,"17/04/17",0.82,1,352
"8746","8107537","42809936","Martha","Pankow","Prenzlauer Berg Nord","52.545.881.933.031.100","13.430.204.435.911.400","Entire home/apt",35,1,3,"29/11/15",0.06,2,0
"8747","17623012","7872431","Ole","Pankow","Prenzlauer Berg Nord","5.254.688.314.578.220","13.431.122.791.649.600","Private room",20,7,3,"31/03/17",0.77,1,0
"8748","13952797","21370048","Chris & Homero","Pankow","Prenzlauer Berg Nord","52.550.569.371.948.900","13.418.736.162.780.100","Private room",40,3,150,"24/04/17",2.73,1,32
"8749","15268150","27599140","Lanxi","Pankow","Prenzlauer Berg Nord","5.254.306.218.109.050","13.432.620.311.405.100","Private room",58,2,3,"30/04/17",1,1,82
"8750","16050599","104498097","Javier","Pankow","Prenzlauer Berg Nord","5.254.717.558.266.190","13.426.416.543.189.100","Private room",33,2,109,"01/05/17",3.85,1,299
"8751","15460721","99198972","Carlo","Pankow","Prenzlauer Berg Nord","5.254.560.951.430.430","1.343.596.697.090.870","Private room",25,7,2,"",NA,1,220
"8752","4367882","1203242","Philip","Pankow","Prenzlauer Berg Nord","5.254.636.449.045.630","13.424.599.480.948.000","Entire home/apt",130,3,2,"",NA,1,0
"8753","2090440","4035310","Daniel","Pankow","Prenzlauer Berg Nord","5.254.796.818.211.710","13.419.325.465.656.600","Entire home/apt",40,4,226,"07/05/17",2.13,2,317
"8754","16103297","708250","Joshua","Pankow","Prenzlauer Berg Nord","5.254.385.982.178.060","13.437.267.274.081.000","Entire home/apt",145,3,108,"26/04/17",1,2,361
"8755","1238867","6522168","Alan","Pankow","Prenzlauer Berg Nord","5.255.083.154.950.770","13.416.870.601.399.700","Entire home/apt",62,2,219,"13/04/17",1.88,2,257
"8756","7332720","38417764","<U+041E><U+043B><U+044C><U+0433><U+0430>","Pankow","Prenzlauer Berg Nord","5.255.169.227.213.720","13.428.028.624.353.700","Private room",25,1,108,"07/05/17",2,1,25
"8757","17277614","613030","Johanna","Pankow","Prenzlauer Berg Nord","52.545.388.317.431.900","13.440.075.862.571.900","Shared room",34,1,2,"",NA,1,0
"8758","3449359","2005194","Evi","Pankow","Prenzlauer Berg Nord","5.255.076.744.778.430","13.426.671.802.301.300","Entire home/apt",33,3,108,"13/10/16",0.25,1,0
"8759","8387633","44101838","Anita And Philipp","Pankow","Prenzlauer Berg Nord","5.254.994.720.072.250","13.422.744.504.112.500","Entire home/apt",45,5,3,"15/10/15",0.05,1,0
"8760","16557047","109020945","Michael","Pankow","Prenzlauer Berg Nord","52.549.357.552.791.200","13.426.921.375.738.700","Private room",109,2,2,"",NA,1,56
"8761","13706624","79998870","Lea","Pankow","Prenzlauer Berg Nord","5.255.270.525.987.370","13.415.373.496.270.600","Entire home/apt",55,1,225,"17/04/17",0.77,1,157
"8762","9281749","17338352","Lorella","Pankow","Prenzlauer Berg Nord","5.254.465.569.769.560","13.439.069.654.568.700","Entire home/apt",80,4,4,"12/01/17",0.7,1,248
"8763","1548045","8248809","Birgit","Pankow","Prenzlauer Berg Nord","5.254.612.897.268.060","13.426.711.120.229.700","Entire home/apt",125,5,108,"05/05/17",2,1,117
"8764","12509882","67746610","Sami","Pankow","Prenzlauer Berg Nord","52.550.339.282.527.500","13.423.116.764.163.300","Private room",35,2,3,"27/09/16",0.13,1,345
"8765","7333756","7561644","Fedor","Pankow","Prenzlauer Berg Nord","5.254.965.788.196.990","13.424.759.624.586.700","Entire home/apt",72,2,109,"30/04/17",1.19,1,156
"8766","4317106","3238983","Konstantin","Pankow","Prenzlauer Berg Nord","525.450.133.907.803","1.343.242.266.646.230","Private room",31,25,181,"31/05/16",0.16,9,365
"8767","17489812","59514628","Stef","Pankow","Prenzlauer Berg Nord","52.550.404.074.162.800","1.341.782.241.333.800","Private room",33,3,2,"",NA,1,0
"8768","12771212","29697305","Michael","Pankow","Prenzlauer Berg Nord","5.254.686.257.587.940","13.426.088.804.194.600","Entire home/apt",85,3,2,"",NA,2,361
"8769","9941063","3797878","Anton","Pankow","Prenzlauer Berg Nord","5.254.685.860.787.300","13.425.830.520.509.600","Entire home/apt",50,2,160,"27/07/16",0.29,1,0
"8770","11657537","56013348","Boris","Pankow","Prenzlauer Berg Nord","525.459.926.050.244","13.426.712.679.890.800","Entire home/apt",25,1,108,"20/03/16",0.14,2,0
"8771","13213986","74096687","Jan","Pankow","Prenzlauer Berg Nord","5.255.144.624.016.980","13.415.269.524.407.100","Entire home/apt",110,2,164,"16/04/17",2.7,1,345
"8772","7511551","6115142","Max","Pankow","Prenzlauer Berg Nord","525.501.283.920.323","13.414.182.551.827.200","Private room",63,2,15,"22/02/16",0.51,1,0
"8773","9083108","6269085","Gabriel","Pankow","Prenzlauer Berg Nord","5.254.593.820.030.450","13.424.086.362.957.600","Private room",32,2,124,"24/04/17",1.21,1,72
"8774","14424131","64795600","Jan","Pankow","Prenzlauer Berg Nord","5.254.936.063.320.820","13.423.409.339.024.200","Private room",36,1,179,"05/05/17",4.29,2,15
"8775","8510624","11700005","Anna","Pankow","Prenzlauer Berg Nord","525.512.712.490.891","13.420.719.562.899.800","Entire home/apt",110,2,124,"01/05/17",1.16,1,304
"8776","9428090","30981168","Natalie","Pankow","Prenzlauer Berg Nord","52.545.291.984.551.400","13.424.649.251.116.300","Entire home/apt",75,2,195,"08/05/17",3.01,3,269
"8777","7281788","38131292","Marieke","Pankow","Prenzlauer Berg Nord","5.255.265.050.150.140","13.418.120.900.605.600","Private room",30,3,3,"09/08/15",0.05,1,0
"8778","4693680","3157340","Barbara","Pankow","Prenzlauer Berg Nord","5.254.851.598.912.250","13.423.349.148.571.600","Entire home/apt",75,1,124,"07/10/16",0.77,1,178
"8779","5888941","9104789","Gitte","Pankow","Prenzlauer Berg Nord","5.255.116.942.581.080","13.418.106.410.437.100","Entire home/apt",50,3,181,"23/11/15",0.18,1,0
"8780","6990044","14378713","Sara","Pankow","Prenzlauer Berg Nord","5.254.610.620.981.430","13.423.986.559.160.400","Private room",29,2,192,"11/10/15",0.25,2,0
"8781","15064814","49097056","Mayrah","Pankow","Prenzlauer Berg Nord","5.254.435.558.773.770","13.440.696.204.776.000","Private room",30,2,225,"01/05/17",1.06,1,344
"8782","18487776","58857240","Bente","Pankow","Prenzlauer Berg Nord","5.255.165.830.164.050","13.424.551.305.013.800","Entire home/apt",85,3,2,"",NA,1,124
"8783","13025214","71939606","Andrea","Pankow","Prenzlauer Berg Nord","52.547.442.041.646.800","13.426.667.657.605.300","Private room",40,2,225,"01/01/17",0.68,1,70
"8784","10333987","53179632","Barbara","Pankow","Prenzlauer Berg Nord","5.254.998.125.729.360","13.426.781.638.618","Private room",35,1,2,"",NA,1,361
"8785","3070592","14038526","Yannick","Pankow","Prenzlauer Berg Nord","52.549.431.434.388.700","13.414.347.202.056.700","Entire home/apt",70,2,48,"23/03/17",0.55,1,1
"8786","16423536","40488839","Lara","Pankow","Prenzlauer Berg Nord","5.255.248.834.445.180","13.416.228.950.047.900","Entire home/apt",55,4,108,"15/03/17",0.91,1,0
"8787","15376599","45061069","Jan","Pankow","Prenzlauer Berg Nord","52.542.087.765.500.900","13.439.353.947.182.100","Private room",40,5,108,"24/04/17",1.62,1,89
"8788","18470851","5688804","Anna","Pankow","Prenzlauer Berg Nord","525.501.609.199.315","13.417.818.985.289.300","Entire home/apt",65,1,2,"",NA,1,61
"8789","16306590","6883043","Husam","Pankow","Prenzlauer Berg Nord","5.254.386.008.924.430","13.438.930.618.216.600","Private room",40,1,3,"20/12/16",0.21,1,0
"8790","8252947","2785083","Melle","Pankow","Prenzlauer Berg Nord","5.255.140.112.053.410","13.426.026.614.907.600","Entire home/apt",35,3,214,"05/11/16",0.36,1,0
"8791","3789894","19453263","Fabian","Pankow","Prenzlauer Berg Nord","5.255.114.868.281.320","13.417.243.866.033.100","Private room",70,2,15,"30/04/16",0.45,1,364
"8792","775725","3529390","Mara","Pankow","Prenzlauer Berg Nord","5.254.640.098.045.870","13.426.802.173.612.700","Entire home/apt",200,1,59,"02/05/17",0.28,2,358
"8793","824824","4329619","Rick & Phil","Pankow","Prenzlauer Berg Nord","5.255.030.018.392.450","1.341.661.255.988.650","Entire home/apt",75,31,182,"01/02/17",0.9,1,0
"8794","14546569","90017910","Mara","Pankow","Prenzlauer Berg Nord","5.255.194.506.934.400","13.416.164.006.275.000","Private room",12,3,2,"",NA,1,0
"8795","18272550","65386620","Vanessa","Pankow","Prenzlauer Berg Nord","52.553.030.278.583.400","1.342.159.483.511.630","Private room",30,1,160,"02/05/17",3,1,249
"8796","16699634","10261786","Aisha","Pankow","Prenzlauer Berg Nord","52.550.698.662.203.400","13.415.813.178.912.100","Private room",42,3,108,"29/04/17",0.85,1,184
"8797","5677840","29438638","Amelie","Pankow","Prenzlauer Berg Nord","52.550.434.438.321.000","1.341.515.893.089.780","Private room",20,1,203,"05/05/17",0.24,1,2
"8798","719195","3710513","Michael","Pankow","Prenzlauer Berg Nord","5.254.932.286.864.170","13.434.713.135.631.400","Private room",30,2,32,"05/05/17",2.28,1,219
"8799","10063940","17952889","Sophie","Pankow","Prenzlauer Berg Nord","52.551.356.057.536.300","13.419.053.254.289.300","Private room",30,3,214,"16/05/16",0.44,1,0
"8800","1560137","8302732","Rainer","Pankow","Prenzlauer Berg Nord","5.254.320.143.997.960","1.344.043.523.495.420","Entire home/apt",52,3,59,"30/04/17",0.48,1,309
"8801","7851334","41296382","Federico","Pankow","Prenzlauer Berg Nord","52.551.620.995.885.800","13.423.241.864.072.100","Private room",20,4,2,"",NA,1,0
"8802","8375434","11659306","Jana And Magnus","Pankow","Prenzlauer Berg Nord","5.254.802.230.558.820","1.341.984.670.341.590","Entire home/apt",270,2,188,"01/05/17",2.32,1,312
"8803","6668813","34814249","Philip","Pankow","Prenzlauer Berg Nord","5.255.034.847.003.320","13.417.608.583.815.400","Private room",30,1,181,"25/09/16",0.17,1,12
"8804","14011470","14204577","Chrissie","Pankow","Prenzlauer Berg Nord","5.254.923.343.707.160","13.422.831.135.997.400","Private room",25,2,214,"05/09/16",0.75,2,0
"8805","10865666","1117698","Enrico","Pankow","Prenzlauer Berg Nord","5.254.838.804.265.800","13.420.569.399.912.600","Entire home/apt",41,2,81,"10/01/17",1.66,2,238
"8806","14259968","69955211","Fabian","Pankow","Prenzlauer Berg Nord","5.254.355.629.628.080","13.428.994.780.439.900","Private room",28,1,108,"22/08/16",0.22,1,0
"8807","6408597","33424972","Kerstin","Pankow","Prenzlauer Berg Nord","5.254.253.057.825.720","13.433.286.354.515.400","Private room",25,3,3,"27/06/15",0.04,1,0
"8808","14084436","17753734","Maria","Pankow","Prenzlauer Berg Nord","52.546.430.458.757.000","13.426.211.589.512.800","Private room",25,3,108,"20/09/16",0.24,1,0
"8809","18272164","29425806","Haitao","Pankow","Prenzlauer Berg Nord","5.254.784.620.664.200","13.424.909.793.399.300","Private room",50,5,2,"",NA,2,231
"8810","7927507","39416263","Lionel","Pankow","Prenzlauer Berg Nord","5.255.153.899.656.740","13.424.824.295.848.400","Private room",39,2,236,"17/04/17",0.43,1,4
"8811","8828468","21242517","Carolin","Pankow","Prenzlauer Berg Nord","5.255.352.910.770.100","13.415.631.047.757.300","Entire home/apt",36,3,3,"31/10/15",0.05,1,0
"8812","17401091","30204274","Freia","Pankow","Prenzlauer Berg Nord","5.255.114.166.875.790","13.425.368.095.713.000","Private room",28,2,181,"01/05/17",4,1,25
"8813","914980","4911589","Stefano","Pankow","Prenzlauer Berg Nord","52.544.199.873.780.100","13.439.244.429.331.100","Entire home/apt",89,6,192,"15/07/15",0.1,1,249
"8814","9410492","42809936","Martha","Pankow","Prenzlauer Berg Nord","5.254.519.003.738.580","1.343.085.487.802.870","Private room",15,1,3,"20/11/15",0.06,2,0
"8815","7773309","35801799","Johanna","Pankow","Prenzlauer Berg Nord","52.548.209.924.804.100","13.429.355.114.525.700","Entire home/apt",79,5,3,"26/09/15",0.05,1,0
"8816","16435947","28464768","Viktor","Pankow","Prenzlauer Berg Nord","52.543.808.891.840.600","13.440.887.096.870.800","Private room",45,1,214,"07/05/17",3.62,1,341
"8817","322520","163384","Alan & Kasia","Pankow","Prenzlauer Berg Nord","5.254.228.215.090.310","13.436.394.558.227.900","Entire home/apt",54,3,69,"19/04/17",2.49,7,307
"8818","14070376","83373881","Stefan","Pankow","Prenzlauer Berg Nord","5.254.397.449.935.430","13.430.513.716.392.800","Entire home/apt",280,5,3,"22/08/16",0.12,1,0
"8819","14862984","18463822","Matthias","Pankow","Prenzlauer Berg Nord","5.255.245.465.679.690","1.341.455.282.997.720","Entire home/apt",69,2,161,"03/05/17",3.77,1,0
"8820","6539848","34202122","Paul","Pankow","Prenzlauer Berg Nord","5.255.083.709.522.690","13.417.999.122.500.700","Entire home/apt",110,3,108,"15/05/16",0.09,1,0
"8821","15714886","90200686","Markus","Pankow","Prenzlauer Berg Nord","5.254.648.474.636.130","13.426.939.401.217.700","Entire home/apt",38,7,2,"",NA,1,0
"8822","969200","163384","Alan & Kasia","Pankow","Prenzlauer Berg Nord","5.254.206.212.198.670","13.438.286.003.126.400","Entire home/apt",54,3,65,"02/05/17",3.04,7,324
"8823","14271200","51810291","Nicolaus","Pankow","Prenzlauer Berg Nord","5.255.047.932.152.220","13.421.725.625.927.400","Entire home/apt",69,1,181,"04/05/17",4,1,345
"8824","7190160","22425990","Stella","Pankow","Prenzlauer Berg Nord","5.254.355.518.131.360","13.439.854.310.254.800","Entire home/apt",50,7,214,"31/08/16",0.33,1,0
"8825","5261097","456085","Louis","Pankow","Prenzlauer Berg Nord","525.485.020.914.891","13.418.119.877.357.400","Private room",48,1,192,"04/05/16",0.18,3,2
"8826","7194371","37675444","Lina","Pankow","Prenzlauer Berg Nord","5.254.705.885.954.870","13.437.649.717.046.500","Private room",30,1,2,"",NA,1,0
"8827","1230836","6712655","Daniel","Pankow","Prenzlauer Berg Nord","52.544.525.671.671.300","13.440.107.541.804.800","Private room",77,23,2,"",NA,1,365
"8828","11457977","60254243","Branko","Pankow","Prenzlauer Berg Nord","52.544.811.598.947.800","13.426.054.127.291.100","Entire home/apt",65,2,2,"",NA,1,0
"8829","4886053","22756242","Maja","Pankow","Prenzlauer Berg Nord","5.254.456.117.592.950","13.425.885.357.973.200","Private room",25,20,26,"30/09/16",0.42,1,0
"8830","16046169","104453158","Felix","Pankow","Prenzlauer Berg Nord","5.254.341.203.438.690","13.437.771.372.530.400","Private room",40,2,108,"30/12/16",0.44,1,133
"8831","13287728","935871","Alex","Pankow","Prenzlauer Berg Nord","5.255.136.281.105.800","13.423.974.990.206.200","Private room",25,2,3,"19/06/16",0.09,1,0
"8832","6863585","27000059","Philipp","Pankow","Prenzlauer Berg Nord","5.254.788.144.561","13.425.188.473.745.300","Private room",59,7,160,"08/07/15",0.13,1,0
"8833","2812614","1117698","Enrico","Pankow","Prenzlauer Berg Nord","52.551.236.792.000.800","13.419.187.166.339.500","Entire home/apt",45,2,233,"20/04/17",2.41,2,220
"8834","7837581","29425806","Haitao","Pankow","Prenzlauer Berg Nord","5.254.789.647.128.840","13.424.539.916.779.800","Private room",25,20,210,"24/04/17",3.15,2,249
"8835","18268715","126285778","Astrid","Pankow","Prenzlauer Berg Nord","5.254.719.733.410.200","13.434.252.132.858.800","Private room",50,2,2,"",NA,1,0
"8836","2263866","10316303","Sarah","Pankow","Prenzlauer Berg Nord","52.545.410.383.335.700","13.424.651.436.203.500","Entire home/apt",45,4,37,"29/03/16",0.42,1,0
"8837","5147366","26613358","Steven","Pankow","Prenzlauer Berg Nord","5.255.154.265.976.410","13.422.100.056.009.000","Entire home/apt",65,2,48,"06/05/17",1.92,1,206
